OOdist,OHOangle,E_hartree,E_kcalmol,E_kcalmol_scaled
2.7,160.4,-152.8836698051948,-95934.50280275974,-12.727412515183403
2.7,160.5,-152.88368941558443,-95934.51510827923,-12.739718034666438
2.7,160.6,-152.88370902597404,-95934.52741379871,-12.752023554149474
2.7,160.7,-152.88372863636366,-95934.5397193182,-12.76432907363251
2.7,160.8,-152.88374824675324,-95934.55202483766,-12.776634593097711
2.7,160.9,-152.88376785714286,-95934.56433035714,-12.788940112580747
2.7,161.0,-152.88378746753247,-95934.57663587663,-12.801245632063782
2.7,161.1,-152.88380707792209,-95934.58894139611,-12.813551151546818
2.7,161.2,-152.88382590909092,-95934.60075795455,-12.825367709987958
2.7,161.3,-152.88384454545456,-95934.61245227273,-12.837062028177542
2.7,161.4,-152.88386318181819,-95934.62414659091,-12.84875634634929
2.7,161.5,-152.88388181818183,-95934.6358409091,-12.860450664538874
2.7,161.6,-152.88390045454545,-95934.64753522727,-12.872144982710623
2.7,161.7,-152.8839190909091,-95934.65922954546,-12.883839300900206
2.7,161.8,-152.88393772727272,-95934.67092386364,-12.895533619071955
2.7,161.9,-152.88395636363637,-95934.68261818182,-12.907227937261538
2.7,162.0,-152.883975,-95934.6943125,-12.918922255433287
2.7,162.1,-152.88399363636364,-95934.70600681819,-12.93061657362287
2.7,162.2,-152.88401227272726,-95934.71770113635,-12.94231089179462
2.7,162.3,-152.8840309090909,-95934.72939545455,-12.954005209984203
2.7,162.4,-152.88404954545453,-95934.74108977272,-12.965699528155952
2.7,162.5,-152.88406818181818,-95934.7527840909,-12.977393846345535
2.7,162.6,-152.8840868181818,-95934.76447840908,-12.989088164517284
2.7,162.7,-152.8841048974359,-95934.77582314103,-13.000432896458918
2.7,162.8,-152.88412214102564,-95934.78664349359,-13.011253249028627
2.7,162.9,-152.88413938461537,-95934.79746384615,-13.022073601580502
2.7,163.0,-152.88415662820512,-95934.8082841987,-13.032893954150211
2.7,163.1,-152.88417387179487,-95934.81910455128,-13.04371430671992
2.7,163.2,-152.88419111538462,-95934.82992490385,-13.05453465928963
2.7,163.3,-152.88420835897435,-95934.8407452564,-13.065355011841504
2.7,163.4,-152.8842256025641,-95934.85156560897,-13.076175364411213
2.7,163.5,-152.88424284615385,-95934.86238596155,-13.086995716980923
2.7,163.6,-152.88426008974358,-95934.87320631409,-13.097816069532797
2.7,163.7,-152.88427733333333,-95934.88402666667,-13.108636422102506
2.7,163.8,-152.88429457692308,-95934.89484701924,-13.119456774672216
2.7,163.9,-152.8843118205128,-95934.90566737179,-13.13027712722409
2.7,164.0,-152.88432906410256,-95934.91648772436,-13.1410974797938
2.7,164.1,-152.8843463076923,-95934.92730807692,-13.151917832363509
2.7,164.2,-152.88436355128204,-95934.93812842948,-13.162738184915383
2.7,164.3,-152.8843798516129,-95934.9483568871,-13.17296664252737
2.7,164.4,-152.88439591612902,-95934.95843737097,-13.183047126399927
2.7,164.5,-152.88441198064515,-95934.96851785484,-13.193127610272484
2.7,164.6,-152.8844280451613,-95934.97859833871,-13.20320809414504
2.7,164.7,-152.88444410967742,-95934.98867882258,-13.213288578017597
2.7,164.8,-152.88446017419355,-95934.99875930646,-13.223369061890153
2.7,164.9,-152.88447623870968,-95935.00883979033,-13.23344954576271
2.7,165.0,-152.8844923032258,-95935.0189202742,-13.243530029635266
2.7,165.1,-152.88450836774194,-95935.02900075808,-13.253610513507823
2.7,165.2,-152.88452443225805,-95935.03908124192,-13.263690997362545
2.7,165.3,-152.88454049677418,-95935.0491617258,-13.273771481235102
2.7,165.4,-152.8845565612903,-95935.05924220967,-13.283851965107658
2.7,165.5,-152.88457262580644,-95935.06932269354,-13.293932448980215
2.7,165.6,-152.88458869032257,-95935.07940317741,-13.304012932852771
2.7,165.7,-152.8846047548387,-95935.08948366129,-13.314093416725328
2.7,165.8,-152.88462049044585,-95935.09935775478,-13.323967510211787
2.7,165.9,-152.88463545859872,-95935.1087502707,-13.333360026136631
2.7,166.0,-152.8846504267516,-95935.11814278662,-13.342752542061476
2.7,166.1,-152.88466539490446,-95935.12753530254,-13.35214505798632
2.7,166.2,-152.88468036305733,-95935.13692781847,-13.361537573911164
2.7,166.3,-152.8846953312102,-95935.1463203344,-13.370930089836008
2.7,166.4,-152.88471029936306,-95935.15571285032,-13.380322605760853
2.7,166.5,-152.88472526751593,-95935.16510536625,-13.389715121685697
2.7,166.6,-152.88474023566877,-95935.17449788215,-13.399107637592707
2.7,166.7,-152.88475520382164,-95935.18389039808,-13.40850015351755
2.7,166.8,-152.8847701719745,-95935.193282914,-13.417892669442395
2.7,166.9,-152.88478514012738,-95935.20267542993,-13.42728518536724
2.7,167.0,-152.88480010828025,-95935.21206794586,-13.436677701292083
2.7,167.1,-152.8848150764331,-95935.22146046178,-13.446070217216928
2.7,167.2,-152.88483004458598,-95935.23085297771,-13.455462733141772
2.7,167.3,-152.88484501273885,-95935.24024549362,-13.464855249066616
2.7,167.4,-152.8848591401274,-95935.24911042994,-13.473720185374845
2.7,167.5,-152.88487270700637,-95935.2576236465,-13.482233401932717
2.7,167.6,-152.88488627388534,-95935.26613686305,-13.49074661849059
2.7,167.7,-152.88489984076432,-95935.2746500796,-13.499259835048463
2.7,167.8,-152.88491340764332,-95935.28316329619,-13.50777305162417
2.7,167.9,-152.8849269745223,-95935.29167651274,-13.516286268182043
2.7,168.0,-152.88494054140128,-95935.3001897293,-13.524799484739916
2.7,168.1,-152.88495410828025,-95935.30870294585,-13.533312701297788
2.7,168.2,-152.88496767515923,-95935.31721616242,-13.541825917855661
2.7,168.3,-152.8849812420382,-95935.32572937898,-13.550339134413534
2.7,168.4,-152.88499480891718,-95935.33424259553,-13.558852350971407
2.7,168.5,-152.8850083757962,-95935.3427558121,-13.567365567547114
2.7,168.6,-152.88502194267517,-95935.35126902867,-13.575878784104987
2.7,168.7,-152.88503550955414,-95935.35978224523,-13.58439200066286
2.7,168.8,-152.88504907643312,-95935.36829546178,-13.592905217220732
2.7,168.9,-152.8850626433121,-95935.37680867834,-13.601418433778605
2.7,169.0,-152.88507506369427,-95935.38460246816,-13.609212223594653
2.7,169.1,-152.8850873566879,-95935.39231632165,-13.616926077098128
2.7,169.2,-152.88509964968154,-95935.40003017517,-13.624639930601603
2.7,169.3,-152.88511194267517,-95935.40774402866,-13.632353784105078
2.7,169.4,-152.8851242356688,-95935.41545788218,-13.640067637608553
2.7,169.5,-152.88513652866243,-95935.42317173567,-13.647781491112028
2.7,169.6,-152.88514882165606,-95935.43088558917,-13.655495344615503
2.7,169.7,-152.8851611146497,-95935.43859944268,-13.663209198118977
2.7,169.8,-152.88517340764332,-95935.44631329618,-13.670923051622452
2.7,169.9,-152.88518570063695,-95935.45402714968,-13.678636905125927
2.7,170.0,-152.88519799363058,-95935.4617410032,-13.686350758629402
2.7,170.1,-152.8852102866242,-95935.46945485668,-13.694064612115042
2.7,170.2,-152.88522257961782,-95935.47716871017,-13.701778465618517
2.7,170.3,-152.88523487261145,-95935.48488256369,-13.709492319121992
2.7,170.4,-152.88524716560508,-95935.49259641719,-13.717206172625467
2.7,170.5,-152.88525906329113,-95935.50006221519,-13.724671970622211
2.7,170.6,-152.88526937974683,-95935.50653579114,-13.731145546574197
2.7,170.7,-152.88527969620253,-95935.51300936709,-13.737619122526183
2.7,170.8,-152.88529001265823,-95935.51948294304,-13.74409269847817
2.7,170.9,-152.88530032911393,-95935.52595651899,-13.750566274430156
2.7,171.0,-152.88531064556963,-95935.53243009494,-13.757039850382142
2.7,171.1,-152.8853209620253,-95935.53890367088,-13.763513426316294
2.7,171.2,-152.885331278481,-95935.54537724683,-13.76998700226828
2.7,171.3,-152.8853415949367,-95935.55185082278,-13.776460578220266
2.7,171.4,-152.8853519113924,-95935.55832439873,-13.782934154172253
2.7,171.5,-152.8853622278481,-95935.56479797469,-13.789407730124239
2.7,171.6,-152.8853725443038,-95935.57127155064,-13.795881306076225
2.7,171.7,-152.8853828607595,-95935.57774512659,-13.802354882028212
2.7,171.8,-152.8853931772152,-95935.58421870254,-13.808828457980198
2.7,171.9,-152.8854034936709,-95935.59069227849,-13.815302033932184
2.7,172.0,-152.88541381012658,-95935.59716585443,-13.821775609866336
2.7,172.1,-152.88542382278482,-95935.60344879747,-13.828058552909894
2.7,172.2,-152.88543337974684,-95935.60944579114,-13.834055546581894
2.7,172.3,-152.88544293670887,-95935.61544278481,-13.840052540253893
2.7,172.4,-152.8854524936709,-95935.6214397785,-13.846049533925893
2.7,172.5,-152.88546205063292,-95935.62743677216,-13.852046527597892
2.7,172.6,-152.88547160759495,-95935.63343376583,-13.858043521269892
2.7,172.7,-152.88548116455698,-95935.6394307595,-13.864040514941891
2.7,172.8,-152.885490721519,-95935.64542775317,-13.87003750861389
2.7,172.9,-152.885500278481,-95935.65142474683,-13.876034502268055
2.7,173.0,-152.88550983544303,-95935.6574217405,-13.882031495940055
2.7,173.1,-152.88551939240506,-95935.66341873417,-13.888028489612054
2.7,173.2,-152.88552894936709,-95935.66941572784,-13.894025483284054
2.7,173.3,-152.8855385063291,-95935.67541272152,-13.900022476956053
2.7,173.4,-152.88554806329114,-95935.6814097152,-13.906019470628053
2.7,173.5,-152.88555762025317,-95935.68740670886,-13.912016464300052
2.7,173.6,-152.8855671772152,-95935.69340370253,-13.918013457972052
2.7,173.7,-152.88557579245284,-95935.69880976416,-13.923419519595441
2.7,173.8,-152.88558377987422,-95935.70382187108,-13.928431626513813
2.7,173.9,-152.8855917672956,-95935.70883397799,-13.933443733432185
2.7,174.0,-152.885599754717,-95935.71384608491,-13.938455840350557
2.7,174.1,-152.88560774213835,-95935.71885819182,-13.943467947251094
2.7,174.2,-152.88561572955973,-95935.72387029874,-13.948480054169465
2.7,174.3,-152.88562371698112,-95935.72888240564,-13.953492161087837
2.7,174.4,-152.8856317044025,-95935.73389451257,-13.958504268006209
2.7,174.5,-152.88563969182388,-95935.73890661949,-13.96351637492458
2.7,174.6,-152.88564767924527,-95935.74391872641,-13.968528481842952
2.7,174.7,-152.88565566666665,-95935.74893083332,-13.973540588761324
2.7,174.8,-152.88566365408803,-95935.75394294024,-13.978552695679696
2.7,174.9,-152.88567164150942,-95935.75895504716,-13.983564802598067
2.7,175.0,-152.8856796289308,-95935.76396715408,-13.98857690951644
2.7,175.1,-152.8856876163522,-95935.768979261,-13.993589016434811
2.7,175.2,-152.88569560377357,-95935.77399136791,-13.998601123353183
2.7,175.3,-152.88570238607593,-95935.77824726264,-14.0028570180867
2.7,175.4,-152.88570865189874,-95935.78217906646,-14.006788821896592
2.7,175.5,-152.88571491772151,-95935.78611087025,-14.010720625688649
2.7,175.6,-152.8857211835443,-95935.79004267404,-14.014652429480705
2.7,175.7,-152.88572744936707,-95935.79397447784,-14.018584233272762
2.7,175.8,-152.88573371518987,-95935.79790628164,-14.022516037082653
2.7,175.9,-152.88573998101265,-95935.80183808543,-14.02644784087471
2.7,176.0,-152.88574624683542,-95935.80576988922,-14.030379644666766
2.7,176.1,-152.88575251265823,-95935.80970169304,-14.034311448476657
2.7,176.2,-152.885758778481,-95935.81363349683,-14.038243252268714
2.7,176.3,-152.88576504430378,-95935.81756530062,-14.04217505606077
2.7,176.4,-152.8857713101266,-95935.82149710444,-14.046106859870662
2.7,176.5,-152.88577757594936,-95935.82542890823,-14.050038663662718
2.7,176.6,-152.88578384177214,-95935.82936071201,-14.053970467454775
2.7,176.7,-152.88579010759494,-95935.83329251583,-14.057902271264666
2.7,176.8,-152.88579637341772,-95935.83722431962,-14.061834075056723
2.7,176.9,-152.88580138607594,-95935.84036976265,-14.064979518090368
2.7,177.0,-152.88580625949368,-95935.84342783228,-14.068037587720283
2.7,177.1,-152.88581113291139,-95935.8464859019,-14.071095657332364
2.7,177.2,-152.88581600632912,-95935.84954397152,-14.07415372696228
2.7,177.3,-152.88582087974683,-95935.85260204114,-14.07721179657436
2.7,177.4,-152.88582575316457,-95935.85566011077,-14.080269866204276
2.7,177.5,-152.88583062658228,-95935.85871818037,-14.083327935816357
2.7,177.6,-152.88583549999998,-95935.86177624999,-14.086386005428437
2.7,177.7,-152.88584037341772,-95935.86483431963,-14.089444075058353
2.7,177.8,-152.88584524683543,-95935.86789238923,-14.092502144670433
2.7,177.9,-152.88585012025317,-95935.87095045886,-14.095560214300349
2.7,178.0,-152.88585499367088,-95935.87400852848,-14.09861828391243
2.7,178.1,-152.8858598670886,-95935.8770665981,-14.101676353542345
2.7,178.2,-152.88586474050632,-95935.88012466772,-14.104734423154426
2.7,178.3,-152.88586961392406,-95935.88318273735,-14.107792492784341
2.7,178.4,-152.8858743897059,-95935.88617954045,-14.11078929588406
2.7,178.5,-152.8858782867647,-95935.88862494484,-14.113234700283357
2.7,178.6,-152.88588218382353,-95935.89107034926,-14.115680104700488
2.7,178.7,-152.88588608088236,-95935.89351575368,-14.118125509117618
2.7,178.8,-152.8858899779412,-95935.8959611581,-14.120570913534749
2.7,178.9,-152.885893875,-95935.8984065625,-14.123016317934045
2.7,179.0,-152.88589777205883,-95935.90085196692,-14.125461722351176
2.7,179.1,-152.88590166911766,-95935.90329737133,-14.127907126768307
2.7,179.2,-152.8859055661765,-95935.90574277575,-14.130352531185437
2.7,179.3,-152.8859094632353,-95935.90818818015,-14.132797935584733
2.7,179.4,-152.88591336029413,-95935.91063358456,-14.135243340001864
2.7,179.5,-152.88591725735296,-95935.91307898898,-14.137688744418995
2.7,179.6,-152.88592115441176,-95935.91552439338,-14.14013414881829
2.7,179.7,-152.8859250514706,-95935.9179697978,-14.142579553235421
2.7,179.8,-152.88592894852943,-95935.92041520221,-14.145024957652552
2.7,179.9,-152.88593284558826,-95935.92286060663,-14.147470362069683
2.7,180.0,-152.88593674264706,-95935.92530601103,-14.149915766468979
2.8,90.0,-152.87047745652174,-95926.22460396739,-4.449213722830265
2.8,90.1,-152.87048680434782,-95926.23046972825,-4.455079483695101
2.8,90.2,-152.87049615217393,-95926.23633548914,-4.460945244577772
2.8,90.3,-152.8705055,-95926.24220125,-4.466811005442608
2.8,90.4,-152.8705148478261,-95926.24806701086,-4.472676766307444
2.8,90.5,-152.8705241956522,-95926.25393277175,-4.478542527190115
2.8,90.6,-152.87053400000002,-95926.26008500002,-4.48469475545096
2.8,90.7,-152.870544,-95926.26636,-4.490969755435117
2.8,90.8,-152.870554,-95926.272635,-4.497244755437109
2.8,90.9,-152.870564,-95926.27891000001,-4.5035197554391
2.8,91.0,-152.870574,-95926.285185,-4.509794755441092
2.8,91.1,-152.870584,-95926.29146000001,-4.516069755443084
2.8,91.2,-152.870594,-95926.297735,-4.522344755445076
2.8,91.3,-152.87060400000001,-95926.30401,-4.5286197554470675
2.8,91.4,-152.87061400000002,-95926.31028500001,-4.534894755449059
2.8,91.5,-152.87062405376344,-95926.31659373656,-4.541203491993997
2.8,91.6,-152.87063416129033,-95926.32293620968,-4.54754596511755
2.8,91.7,-152.87064426881722,-95926.32927868281,-4.553888438241103
2.8,91.8,-152.87065437634408,-95926.33562115591,-4.560230911346821
2.8,91.9,-152.87066448387097,-95926.34196362903,-4.566573384470374
2.8,92.0,-152.87067459139786,-95926.34830610215,-4.572915857593927
2.8,92.1,-152.87068469892472,-95926.35464857526,-4.579258330699645
2.8,92.2,-152.8706948064516,-95926.36099104838,-4.585600803823198
2.8,92.3,-152.8707049139785,-95926.36733352151,-4.5919432769467505
2.8,92.4,-152.87071510638296,-95926.37372925531,-4.598339010745391
2.8,92.5,-152.87072563829787,-95926.38033803192,-4.604947787351392
2.8,92.6,-152.87073617021275,-95926.3869468085,-4.611556563939558
2.8,92.7,-152.87074670212766,-95926.3935555851,-4.618165340545559
2.8,92.8,-152.87075723404254,-95926.4001643617,-4.624774117133725
2.8,92.9,-152.87076776595745,-95926.4067731383,-4.631382893739726
2.8,93.0,-152.87077829787233,-95926.41338191488,-4.637991670327892
2.8,93.1,-152.87078882978724,-95926.4199906915,-4.644600446933893
2.8,93.2,-152.87079936170213,-95926.42659946809,-4.651209223522059
2.8,93.3,-152.87080989361704,-95926.43320824469,-4.65781800012806
2.8,93.4,-152.87082068085107,-95926.43997723404,-4.664586989483297
2.8,93.5,-152.8708315319149,-95926.44678627659,-4.671396032030302
2.8,93.6,-152.87084238297874,-95926.45359531915,-4.678205074595141
2.8,93.7,-152.87085323404256,-95926.4604043617,-4.6850141171421456
2.8,93.8,-152.87086408510638,-95926.46721340425,-4.69182315968915
2.8,93.9,-152.87087493617022,-95926.47402244681,-4.6986322022539895
2.8,94.0,-152.87088578723404,-95926.48083148936,-4.705441244800994
2.8,94.1,-152.87089663829786,-95926.48764053191,-4.712250287347999
2.8,94.2,-152.8709074893617,-95926.49444957447,-4.719059329912838
2.8,94.3,-152.87091841666665,-95926.50130645833,-4.72591621376381
2.8,94.4,-152.87092945833334,-95926.50823510416,-4.732844859606402
2.8,94.5,-152.8709405,-95926.51516375,-4.73977350543116
2.8,94.6,-152.87095154166667,-95926.52209239584,-4.746702151273752
2.8,94.7,-152.87096258333332,-95926.52902104166,-4.753630797098509
2.8,94.8,-152.870973625,-95926.5359496875,-4.760559442941101
2.8,94.9,-152.87098466666666,-95926.54287833333,-4.767488088765859
2.8,95.0,-152.8709957083333,-95926.54980697915,-4.774416734590616
2.8,95.1,-152.87100675,-95926.556735625,-4.7813453804332084
2.8,95.2,-152.87101779166665,-95926.56366427083,-4.788274026257966
2.8,95.3,-152.87102925,-95926.570854375,-4.795464130433231
2.8,95.4,-152.87104081249998,-95926.57810984374,-4.802719599178289
2.8,95.5,-152.87105237499998,-95926.58536531248,-4.809975067923347
2.8,95.6,-152.8710639375,-95926.59262078124,-4.817230536686239
2.8,95.7,-152.8710755,-95926.59987625,-4.824486005431297
2.8,95.8,-152.87108706249998,-95926.60713171875,-4.831741474176354
2.8,95.9,-152.871098625,-95926.6143871875,-4.8389969429392465
2.8,96.0,-152.8711101875,-95926.62164265625,-4.846252411684304
2.8,96.1,-152.87112175,-95926.628898125,-4.853507880429362
2.8,96.2,-152.87113337113402,-95926.6361903866,-4.860800142036652
2.8,96.3,-152.87114522680412,-95926.64362981958,-4.8682395750215335
2.8,96.4,-152.8711570824742,-95926.65106925256,-4.875679008006415
2.8,96.5,-152.87116893814434,-95926.65850868558,-4.883118441009131
2.8,96.6,-152.87118079381443,-95926.66594811855,-4.8905578739940125
2.8,96.7,-152.87119264948453,-95926.67338755153,-4.897997306978894
2.8,96.8,-152.87120450515465,-95926.68082698455,-4.90543673998161
2.8,96.9,-152.87121636082475,-95926.68826641754,-4.912876172966492
2.8,97.0,-152.87122821649484,-95926.6957058505,-4.920315605951373
2.8,97.1,-152.87124007216497,-95926.70314528352,-4.927755038954089
